term	estimate	std.error	statistic	p.value	conf.low	conf.high
intercept236	0.011207904062240568	0.03621329269575417	0.30949696169314755	0.7569446862324489	-0.059768845383045	0.08218465350752613
intercept237	1.1127092808683918	0.03613254244458009	30.7952113409971	1.6894138622235126e-206	1.04189079900715	1.1835277627296337
intercept238	0.48435815233972934	0.034897366038689516	13.879504596499864	9.982042277436067e-44	0.4159605717485867	0.552755732930872
intercept239	0.02276353998490294	0.034498692515280156	0.6598377597881576	0.50936069014713925	-0.04485265485876769	0.09037973482857356
intercept240	-0.7716361370434817	0.0372739703293224	-20.701742535767835	7.64496258011784e-95	-0.8446917764497681	-0.6985804976371952
intercept241	-0.36378231013513906	0.03395901824528064	-10.712391845594498	9.456833252313076e-27	-0.4303407628462277	-0.29722385742405044
intercept242	1.186420970683108	0.036732300256193735	32.299119913761885	9.253832655135426e-227	1.1144269851116568	1.258414956254559
intercept243	0.03415495301957299	0.03568321346910078	0.9571714455916042	0.3384849010635935	-0.03578286023251908	0.10409276627166505
intercept244	1.7621007252120988	0.035890397707815054	49.096717722590334	0	1.6917568383139625	1.8324446121102351
intercept245	-0.4012997706892825	0.03987785814119589	-10.063222785647033	8.41987151647839e-24	-0.47945893642662385	-0.3231406049519412
intercept246	-1.0808948921510078	0.03302369403585256	-32.73088985676531	9.499848928997234e-233	-1.1456201430977488	-1.0161696412042667
intercept247	-0.06609781416534244	0.03636201991538001	-1.8177706936842941	0.06910458278462435	-0.13736606360461542	0.005170435273930546
intercept248	0.10855445446966314	0.03657250354554513	2.968198617698571	0.002996786933814942	0.03687366469593127	0.180235244243395
intercept249	0.42499414042285416	0.033339201929922055	12.747579900568057	3.6268608371125574e-37	0.3596505053668987	0.49033777547880963
intercept250	0.908177836800824	0.03305914740085987	27.471302444333524	4.963485220255511e-165	0.8433830985355377	0.9729725750661102
intercept251	-0.0902231746801754	0.033948149120430836	-2.657675809073104	0.007870410071409427	-0.15676032429801495	-0.023686025062335872
intercept252	0.8387719801166095	0.03702911726706735	22.651687159245075	4.3897064869828306e-113	0.7661962438938472	0.9113477163393717
intercept253	-0.056358498511470054	0.03403505146282612	-1.6558957924017281	0.09774858364490405	-0.12306597359057651	0.010348976567636406
intercept254	0.256785580880016	0.03432358562477616	7.481315725203772	7.466570071332266e-14	0.18951258923517805	0.324058572524854
intercept255	-1.0547603569570934	0.03066272044673805	-34.39878593907673	1.3433028013718205e-256	-1.1148581847007197	-0.9946625292134669
intercept256	-0.9496114975133121	0.030175152479332917	-31.469981739568833	1.786125551805191e-215	-1.008753709600809	-0.890469285425815
intercept257	0.11139867737621974	0.029903910607239754	3.7252210535049572	1.9533755426424444e-4	0.05278808958912454	0.17000926516331494
intercept258	-0.26849343094513106	0.03253489615704932	-8.252475423590885	1.585199549344333e-16	-0.33226065565369833	-0.2047262062365638
intercept259	0.9596027799813124	0.03208298213282023	29.91002444874532	5.222716414000038e-195	0.8967212904843427	1.022484269478282
intercept260	0.9446447108335777	0.030484052804067338	30.988160167060805	4.789205012841724e-209	0.8848970652347885	1.004392356432367
intercept261	0.8464374561971303	0.032714768181925216	25.873252455592326	9.951220715447579e-147	0.7823176887979799	0.9105572235962807
intercept262	2.946754778498179	0.028877595247856554	102.04294205269404	0	2.8901557318522553	3.003353825144103
intercept263	2.5720693024249823	0.02956292113397923	87.00321902454625	0	2.514127041724585	2.6300115631253798
intercept264	2.9457113997069717	0.029225059409436354	100.79402605956187	0	2.8884313358184333	3.00299146359551
intercept265	2.9516701086955837	0.028668841114530896	102.95742673740376	0	2.895480212632602	3.0078600047585655
intercept266	2.996388589321078	0.02997348134065197	99.96798687702594	0	2.937641645402117	3.0551355332400396
intercept267	3.5368524629061566	0.029523998418511145	119.79584921968423	0	3.478986489326257	3.594718436486056
intercept268	3.949275892299244	0.030646076822116945	128.8672581232027	0	3.889210685460447	4.009341099138041
intercept269	4.804627933352007	0.029789533327441414	161.28577378303868	0	4.746241520913967	4.863014345790048
intercept270	3.3939941868988446	0.030666832888568165	110.67312360658023	0	3.3338882989173424	3.4541000748803468
intercept271	0.3913891610196823	0.0681554025472815	5.7425992128527685	9.37199290679018e-9	0.25780702667518113	0.5249712953641834
intercept272	-4.055950371891753	0.06374078439960379	-63.631949466830925	0	-4.180880013661309	-3.931020730122197
intercept273	0.07271002845528686	0.06823357233380926	1.065604891673824	0.28660692792359405	-0.06102531585548791	0.20644537276606162
intercept274	-0.7750519492604719	0.06204737825437614	-12.491292477870463	9.306603370038863e-36	-0.8966625759741829	-0.653441322546761
intercept275	-1.9057980898088211	0.06082997425987238	-31.329917741984254	1.350401551283316e-213	-2.0250226485386693	-1.7865735310789728
intercept276	-1.2010508977935346	0.05304259789075531	-22.64313863863111	5.319939828818889e-113	-1.3050124793058553	-1.0970893162812139
intercept277	-1.938833010537005	0.0632624360842418	-30.64746049227709	1.4726298059380974e-204	-2.062825106836386	-1.814840914237624
intercept278	-2.042372104426726	0.054658366035821276	-37.36613902962674	7.989358325539972e-302	-2.149500533310743	-1.9352436755427087
intercept279	-2.79678320168865	0.06719294904526886	-41.62316495149538	0	-2.9284789618324116	-2.665087441544888
intercept280	-3.8572282526922823	0.05727154987864151	-67.3498143644751	0	-3.969478427793209	-3.7449780775913557
intercept281	0.8385526246913443	0.03050264413149404	27.491145393049287	2.8962537261994094e-165	0.7787685407603739	0.8983367086223146
intercept282	-0.21921155522496347	0.030142347315700823	-7.272544268998537	3.574235105007799e-13	-0.27828947037323465	-0.16013364007669229
intercept283	-0.12281043135437612	0.029371133082436038	-4.1813310712148475	2.902520773190791e-5	-0.18037679438108364	-0.0652440683276686
intercept284	-0.6864948004661354	0.03297758929989648	-20.81700982516301	7.076142911981544e-96	-0.751129687790886	-0.6218599131413849
intercept285	-0.873412209617467	0.03149709068341413	-27.72993284987404	4.3018726183117145e-168	-0.9351453729747508	-0.8116790462601833
intercept286	-1.1975371488013642	0.03223785910232064	-37.14691924797077	2.3195346941669163e-298	-1.2607221915805893	-1.134352106022139
intercept287	-2.1144651558324346	0.031793807557190475	-66.50556565233497	0	-2.176779873575925	-2.052150438088944
intercept288	-2.043541225195243	0.03261951736466537	-62.64780690498138	0	-2.107474304423066	-1.9796081459674202
intercept289	-1.0513006862213015	0.030901077252501245	-34.02148985392428	4.193254468772049e-251	-1.1118656847196937	-0.9907356877229091
intercept290	2.952613657263415	0.031937670952257524	92.44924783892887	0	2.8900169724468996	3.0152103420799308
intercept291	3.143707137074721	0.0326681411146302	96.23158924297758	0	3.0796787570481734	3.2077355171012685
intercept292	4.122183862696672	0.032053499500662615	128.60323917553706	0	4.059360158096901	4.185007567296443
intercept293	2.945140734492112	0.03049810293230067	96.56799772201244	0	2.885365551148007	3.004915917836217
intercept294	1.0647608548248684	0.03351379759418517	31.770820714439424	1.5479718654442343e-219	0.9990750185551004	1.1304466910946365
intercept295	-0.9994216089562223	0.035948100857212326	-27.801791614137713	5.996856503404078e-169	-1.069878591948972	-0.9289646259634727
intercept296	-0.04741024027805759	0.03235535988285612	-1.465297881083946	0.1428453356295356	-0.11082558035528767	0.016005099799172494
intercept297	0.06750030610114928	0.032151224272243116	2.0994630104777636	0.03578061423510498	0.00448506446868277	0.1305155477336158
intercept298	-0.10040040785511649	0.03536895102680969	-2.8386594722306837	0.004531993779731579	-0.16972227803862444	-0.03107853767160855
intercept299	-1.0013757952498077	0.03227049548520784	-31.030691664118343	1.3081689099153194e-209	-1.0646248041640773	-0.9381267863355379
intercept300	-1.055556567783218	0.03361470398162207	-31.40163210600679	1.4778540988885972e-214	-1.1214401769381723	-0.9896729586282635
intercept301	-1.6331529586080644	0.03570752775602593	-45.736937313798116	0	-1.7031384269868395	-1.5631674902292894
intercept302	-2.0035571317033654	0.032725798059616784	-61.22255989154102	0	-2.067698517265545	-1.9394157461411856
intercept303	0.8699875347471812	0.06828220312645845	12.74105835653789	3.942209886700907e-37	0.7361568758342744	1.003818193660088
intercept304	2.0074945952439895	0.06392129684495072	31.40572382493153	1.3024071697114774e-214	1.8822111555827923	2.132778034905187
slope1	-0.06756566367049952	0.005234218526748271	-12.908452966803107	4.5769018950372575e-38	-0.07782454347013842	-0.057306783870860606
slope2	-0.1132887104818457	0.0054421796475282	-20.81678992961959	7.108430293901488e-96	-0.12395518658839785	-0.10262223437529355
slope3	0.011602610823448694	0.005244179176795279	2.2124741417662728	0.02693798081434091	0.0013242085084550406	0.021881013138442346
slope4	-0.020523667990933716	0.005840412886002686	-3.5140782666447046	4.4163428902807924e-4	-0.03197066690234261	-0.009076669079524818
slope5	0.020785765989642994	0.005560265049495836	3.738268914271936	1.8547777509330494e-4	0.009887846748134336	0.03168368523115165
slope6	0.0034866022627742343	0.005338227986322715	0.6531385080793468	0.5136696973238204	-0.0069761323316820615	0.013949336857230531
slope7	-0.06324920147966495	0.005892756226219151	-10.733381638671018	7.539919307264531e-27	-0.07479879145272865	-0.051699611506601253
slope8	0.015767515442167496	0.006254009599130231	2.521185040131749	0.011698813250497566	0.003509881868904465	0.028025149015430528
slope9	0.11127419262899362	0.0056485135938821596	19.69972998728611	4.2767164000214525e-86	0.10020330941879968	0.12234507583918755
slope10	0.002647662152144447	0.005343531305859681	0.4954892187570864	0.620256794496678	-0.00782546675760281	0.013120791061891703
slope11	0.053280036905256734	0.005834789901588249	9.131440515236672	6.979669182192274e-20	0.041844058840785764	0.0647160149697277
slope12	0.01121826800533404	0.005810284520048141	1.9307605275827513	0.05351776695759915	-1.6968039389090618e-4	0.02260621640455899
slope13	0.012141826882475138	0.005848452322827693	2.076075209689772	0.03789159290413434	6.790709644332402e-4	0.023604582800517034
slope14	0.0978639018552825	0.005721474913041415	17.104663280479215	2.0178465075174722e-65	0.0866500170872719	0.10907778662329311
slope15	-0.10792971189510174	0.0059694989805222426	-18.080196051170024	7.398425771173288e-73	-0.1196297149026739	-0.09622970888752957
slope16	-0.09918320733456994	0.005989362655872111	-16.559893436629423	1.9093221611277984e-61	-0.11092214243042844	-0.08744427223871143
slope17	0.09039433305510085	0.005959005048439614	15.169366751714854	7.173594141375242e-52	0.07871489777646684	0.10207376833373485
slope18	-0.11104128216918328	0.006236019234789461	-17.80643676493282	9.924009375230775e-71	-0.12326365527626965	-0.09881890906209692
slope19	-0.01851883565020591	0.005936009306299542	-3.119745050020886	0.001811004265754825	-0.0301532001024476	-0.006884471197964221
slope20	0.023432968921121147	0.0055090281438465215	4.253557671019583	2.107452054666137e-5	0.012635472169364422	0.03423046567287787
slope21	-0.009532190484661533	0.006727881943931795	-1.4168189281708605	0.1565414935274842	-0.022718596787005177	0.00365421581768211
slope22	-0.1049872923443827	0.006704922709761343	-15.658240503136188	3.83281816220245e-55	-0.11812869937463963	-0.09184588531412577
slope23	-0.11010153391728768	0.00617560769394968	-17.828453388507096	6.710608702909773e-71	-0.12220550258007751	-0.09799756525449785
slope24	-0.03547289732221784	0.005148693413288417	-6.889689184185016	5.650909761560265e-12	-0.045564150979701734	-0.025381643664733944
slope25	0.08216270586622264	0.005224341041593631	15.72690320407562	1.3054526768911054e-55	0.07192318558174465	0.09240222615070062
slope26	0.014707935894351083	0.005033349987205191	2.922096800687167	0.003478237967747536	0.0048427511978437685	0.024573120590858397
slope27	0.014483598984238762	0.0051460436173403745	2.814511508498311	0.004886864042583792	0.004397538831379411	0.02456965913709811
slope28	0.017626444535324238	0.005597574674656391	3.14894316910676	0.0016394898837202758	0.006655399772224204	0.02859748929842427
slope29	0.012300921327945483	0.005250129137445133	2.342975002312319	0.019134180716119404	0.002010857304368686	0.022590985351522277
slope30	0.00872764910013375	0.005216286024150766	1.6731538607595142	0.09430265285205736	-0.0014960836402613791	0.01895138184052888
slope31	0.03163127854170364	0.0053083036142879195	5.958829946456785	2.5557910972859136e-9	0.02122719463869552	0.04203536244471176
slope32	0.05144387748910706	0.00514709768995213	9.99473501144788	1.6825577828735578e-23	0.04135575139189158	0.06153200358632254
slope33	0.023603444196449497	0.0050560976720504325	4.668312546042537	3.0439345135050437e-6	0.013693674856913841	0.03351321353598515
slope34	-0.0630788464964368	0.005611011696436861	-11.241973802423814	2.728705193041779e-29	-0.07407622733828603	-0.052081465654587565
slope35	-0.10688768300010468	0.005824838400729895	-18.350325905472477	5.4770890450504375e-75	-0.11830415648130116	-0.0954712095189082
slope36	0.0516321140187688	0.005409886076799632	9.544029816116426	1.4273616096226904e-21	0.041028932147776837	0.06223529588976076
slope37	0.04858046274588028	0.005884979105419334	8.25499324222642	1.5521764096653542e-16	0.03704611564948764	0.060114809842272916
slope38	0.011165763595384256	0.005788161841769478	1.9290690033592446	0.053727394685922414	-1.7882515117294447e-4	0.02251035234194146
slope39	0.009757062083191125	0.005890646457764152	1.6563652483898184	0.09765353358090124	-0.0017883928196850557	0.021302516986067305
slope40	2.61149710780813e-4	0.006031246533573804	0.04329945879795918	0.9654629785798365	-0.011559876276905886	0.012082175698467512
slope41	0.00960662841080707	0.005951662743726584	1.6141083297996082	0.10650962226501208	-0.0020584162150258725	0.021271673036640012
slope42	0.017418492162422035	0.006209707064743241	2.805042489253437	0.005032745880747378	0.005247689960981352	0.02958929436386272
slope43	0.007160767944703278	0.005977589301195401	1.1979357536777013	0.2309471508942928	-0.004555091800011655	0.01887662768941821
slope44	-0.04821770139117084	0.006669525704577943	-7.229554772998978	4.908121511177093e-13	-0.06128973156610773	-0.03514567121623395
slope45	-0.07090475904949213	0.006806051330145198	-10.417899544107533	2.168442755463024e-25	-0.08424437453350764	-0.057565143565476616
slope46	-0.025870144526537044	0.007876380644195578	-3.284521875615775	0.001022188775683528	-0.04130756691768876	-0.010432722135385326
slope47	-0.07431561019236543	0.007209249625970862	-10.308369670630933	6.802212940351084e-25	-0.08844547981482717	-0.060185740569903695
slope48	-0.04438698741517384	0.006975762308221474	-6.36303036914838	1.9935060801187198e-10	-0.058059230303999926	-0.03071474452634776
slope49	0.13802372192250836	0.007260171148043897	19.011083775855063	2.4901946898144266e-80	0.12379404795074551	0.15225339589427123
slope50	0.016427458426172034	0.007966431341872603	2.0620849814931774	0.03920429516657476	8.135399107906411e-4	0.03204137694155343
slope51	-0.0024232324294204714	0.007642994715999479	-0.3170527416887772	0.7512047768851706	-0.017403226806809384	0.012556761947968443
slope52	0.02248184866459137	0.007051405204358383	3.188279217126202	0.0014320173744375463	0.008661348423650643	0.0363023489055321
slope53	-0.0358546041606673	0.007898729617845423	-4.539287441826315	5.656312279194583e-6	-0.05133582973526415	-0.020373378586070447
slope54	0.0026251414651109637	0.005668067222603775	0.46314578885764096	0.6432616890960999	-0.008484066153144405	0.013734349083366335
slope55	0.009927409101698002	0.006251540781659786	1.5879939759526405	0.11229340425112126	-0.002325385678238553	0.02218020388163456
slope56	0.010776364543338125	0.006293165623993557	1.7123916939754067	0.08683010102725773	-0.0015580134284347812	0.02311074251511103
slope57	-0.09823980651158691	0.005799451938767441	-16.939498343780713	3.33964643841478e-64	-0.10960652344164208	-0.08687308958153174
slope58	0.0668961589847668	0.004719087107907139	14.17565674358456	1.5572802808221333e-45	0.057646918213361514	0.07614539975617207
slope59	0.02300612874709328	0.004640573504406508	4.957604642022706	7.157784677954763e-7	0.0139107718108457	0.03210148568334086
slope60	0.012051726305418417	0.004851317130793682	2.484217374477586	0.012986582095235297	0.0025433194514806103	0.021560133159356225
slope61	0.016849483176015034	0.005118607277502204	3.291810108205313	9.960700111321245e-4	0.006817197261106099	0.02688176909092397
slope62	0.041037935152761613	0.004932978427923484	8.319098847151528	9.062442758652937e-17	0.03136947509751857	0.050706395208004656
slope63	-0.041733448671892055	0.005004401686202941	-8.339348295511636	7.63944334906884e-17	-0.05154189574102133	-0.03192500160276278
slope64	0.08311020672220143	0.004741439853484563	17.52847432222985	1.331277676244494e-68	0.07381715537450882	0.09240325806989404
slope65	-0.007043049955968723	0.004829287700325926	-1.4584034733514406	0.14473502907551916	-0.016508279919589797	0.002422180007652353
slope66	0.04116361483761468	0.004685647837064732	8.785042382400025	1.606680163866051e-18	0.0319799138327298	0.05034731584249956
slope67	0.01676609592177343	0.00468118280203605	3.5815939327302333	3.417963907581175e-4	0.007591146224734479	0.02594104561881238
slope68	0.10184062207940925	0.011408156849431231	8.927000515818351	4.507419112461373e-19	0.0794810455245401	0.12420019863427839
slope69	-0.08710450968611794	0.011995227905709765	-7.2615968925989245	3.8755343511636765e-13	-0.11061472436765889	-0.06359429500457699
slope70	-0.003811271512067573	0.013697384202963823	-0.27824812793401055	0.780822929928762	-0.030657651232284533	0.023035108208149385
slope71	-0.09157494589243717	0.0139948612599108	-6.543469362912487	6.062971475937705e-11	-0.11900436993049718	-0.06414552185437716
slope72	0.13446322946473988	0.013556000655762686	9.919092871065867	3.5950944045233924e-23	0.10789395640504366	0.1610325025244361
slope73	0.015491330851464471	0.015286388666757265	1.0134068411562036	0.31087029595172705	-0.014469440389061018	0.04545210209198996
slope74	0.12526080125772857	0.012732469602408866	9.837903028178475	8.070687227000248e-23	0.10030561940275617	0.15021598311270096
slope75	0.1312958519635188	0.013662012528618664	9.610286309464675	7.524380642569805e-22	0.10451879945109124	0.15807290447594638
slope76	-0.11226046519664187	0.011960850369902588	-9.385659190179815	6.479958912243034e-21	-0.13570330114612353	-0.08881762924716022
slope77	0.09942553891168357	0.011632065260761945	8.547539640021828	1.2888520024539765e-17	0.07662710993477065	0.12222396788859649
slope78	0.10984304085375199	0.004706788118489911	23.337154358457326	7.063657192199046e-120	0.10061790565865072	0.11906817604885325
slope79	0.010586946147537461	0.004593673661054033	2.30467963740991	0.021188198768228486	0.0015835112151413033	0.01959038107993362
slope80	0.00879155315717022	0.0044428013508646365	1.9788310263881708	0.047839974664479076	8.382251900963464e-5	0.017499283795330806
slope81	-0.001414074879896504	0.004852525567967351	-0.29141008328346396	0.7707387939789376	-0.01092485022717228	0.008096700467379273
slope82	0.0192617285500155	0.004543496369280463	4.239406612107827	2.2447370855703274e-5	0.010356639302337297	0.028166817797693706
slope83	0.02068243378669188	0.004509153165464383	4.586766744828874	4.511464669080629e-6	0.011844655981606911	0.029520211591776847
slope84	-0.030546452063697768	0.004696424810767883	-6.5041927198879845	7.877409425863221e-11	-0.039751275548903155	-0.02134162857849238
slope85	-0.10197457264967312	0.004645701618994742	-21.950306113662727	2.4463642139618115e-106	-0.11107998050582224	-0.092869164793524
slope86	0.02519688969259016	0.004695258842481352	5.366453807533665	8.062119412605181e-8	0.01599435146323349	0.03439942792194683
slope87	-0.0879594683413525	0.0048413602952176605	-18.168337611278314	1.504365057580557e-73	-0.09744836015616132	-0.07847057652654368
slope88	0.008763812105866875	0.005536969841435983	1.582781260660439	0.11347703380406077	-0.002088449366832102	0.019616073578565853
slope89	0.012043209274017282	0.005262009157889592	2.2887092957564126	0.022099992097083007	0.001729860838233746	0.022356557709800818
slope90	-0.02836923866411809	0.005606331907811261	-5.060213902889238	4.201216530637994e-7	-0.039357447288805886	-0.01738103003943029
slope91	-0.10490751869315029	0.005378411481326851	-19.505297996885442	1.902052800443844e-84	-0.11544901149058764	-0.09436602589571294
slope92	-0.08535627395346801	0.005383915321363236	-15.853940647018822	1.7580339733138668e-56	-0.09590855407915334	-0.07480399382778267
slope93	0.0110376913468333	0.005982206988137072	1.8450868331238677	0.06503023834521829	-6.872188979791874e-4	0.02276260159164579
slope94	-0.04435361869683701	0.005778357061348193	-7.675818269092656	1.67045509019401e-14	-0.055678990426892165	-0.03302824696678185
slope95	-0.07123930896997331	0.0056526621121751	-12.602789191402948	2.2864037762560984e-36	-0.08231832312661061	-0.060160294813336006
slope96	0.07317378225784185	0.006023373716715286	12.14830520224562	6.468598404000551e-34	0.061368186707654725	0.08497937780802897
slope97	-0.006646797782308866	0.004969241048048708	-1.337588118193399	0.18103622718074233	-0.016386331266982405	0.0030927357023646726
slope98	0.09213198842018981	0.005238895846690306	17.58614622552471	4.847748439554037e-69	0.08186394124192034	0.10240003559845928
slope99	-0.11171109657497769	0.004882452096166098	-22.8801213764489	2.5147896602159055e-115	-0.12128052683970533	-0.10214166631025004
slope100	0.029879754280553263	0.005130260601800618	5.824217637222185	5.769660064438409e-9	0.01982462826971927	0.039934880291387254
slope101	0.1301773397035314	0.005059035517578743	25.73165166585633	3.699587071925588e-145	0.12026181229256812	0.1400928671144947
slope102	0.13319540943598113	0.0049492438573209225	26.912274536434175	1.6571829961564157e-158	0.12349506972492602	0.14289574914703623
slope103	0.012053204985858271	0.005357982004972466	2.2495792211829593	0.024479575409790538	0.0015517532262985315	0.02255465674541801
slope104	-0.09938095100128302	0.00495816594088519	-20.043893686934645	4.725860755965211e-89	-0.10909877767479115	-0.0896631243277749
slope105	0.02869845850287393	0.004816408325854328	5.9584770561959015	2.561311543575951e-9	0.019258471649360592	0.03813844535638727
slope106	0.022431611760954564	0.004997713701248792	4.488374705287644	7.191288535883191e-6	0.012636272901464563	0.03222695062044456
slope107	0.07137217749501006	0.0050201549240846115	14.217126478028813	8.637002814644614e-46	0.06153285464699281	0.081211500343027307
slope108	0.011180776541758202	0.004619006736473909	2.4206019128461946	0.01549802659395106	0.00212768969392145	0.020233863389594955
slope109	-0.0034277923257914	0.004804041836350547	-0.7135225800604948	0.4755254494126123	-0.012843541305262135	0.0059879566536793355
slope110	0.0059147287047674685	0.004655123268841133	1.270584765038866	0.2038817417168762	-0.0032091452457555176	0.015038602655290455
slope111	0.01210400912556935	0.004435789579900697	2.7287158030251564	0.006360151146357284	0.0034100213059659306	0.020797996945172773
slope112	0.10898661321793382	0.004708041213134337	23.149035508416237	5.408885645530043e-118	0.09975902200246026	0.11821420443340738
slope113	0.0091599696601746515	0.0045457210900736655	2.0150751616013047	0.04390159202118454	2.505200398661145e-4	0.01806941928048319
slope114	-0.03926453919266813	0.0046296110409531945	-8.481174518839044	2.283371517583756e-17	-0.04833841009536538	-0.030190668289970884
slope115	0.0031351683719626354	0.004664505874995622	0.672133009579622	0.5015018247446662	-0.006007095148704273	0.012277431892629543
slope116	0.010858626643687285	0.00474821170885443	2.286887634651631	0.022206133713005904	0.0015523027033612202	0.020164950584013352
slope117	0.025564248266067204	0.0069184235774828046	3.695097297781887	2.2001391036122582e-4	0.012004387224408154	0.03912410930772625
slope118	0.12535665380724578	0.0075913205585085635	16.513155101419418	4.131482650910341e-61	0.11047793891747051	0.14023536869702105
slope119	0.05086587580978322	0.007068176218720292	7.196464015011866	6.257453685133384e-13	0.03701250498470894	0.0647192466348575
slope120	-0.06849700135294949	0.004869725581690839	-14.065885275031524	7.353034987609085e-45	-0.0780414881076569	-0.058952514598242085
slope121	0.010071844370153557	0.0045789166899213064	2.199612932972286	0.02783848124025335	0.0010973325696984407	0.019046356170608673
slope122	-0.10268717180926067	0.0048105526972257884	-21.346231560560522	1.0769900617398041e-100	-0.11211568184155522	-0.09325866177696611
slope123	0.05456180693059315	0.004982522992152445	10.950638264294794	7.0470795331652915e-28	0.044796241313831614	0.06432737254735468
slope124	0.02300691720404282	0.004705636126470352	4.88922572542813	1.0151603198846128e-6	0.013784039871810365	0.03222979453627527
slope125	0.0333369915806324	0.004659097486873879	7.155246627603958	8.45538395474831e-13	0.02420532830589852	0.04246865485536628
slope126	-0.06610600458922326	0.004859353914625445	-13.60386704706991	4.438278621820919e-42	-0.07563016325002286	-0.05658184592842367
slope127	0.01079742001735728	0.004827125351746077	2.2368219655724535	0.0253019378948301	0.0013364281790747314	0.02025841185563983
slope128	0.12888868293914071	0.0046421938360152815	27.764606022952037	1.6634832442782275e-168	0.11979015021129692	0.1379872156669845
slope129	0.06695513336729664	0.005003159584415374	13.382570001536427	8.847080648470467e-41	0.05714912077293612	0.07676114596165715
slope130	0.10972220199081521	0.004535219287481728	24.19336200427492	1.218212005233523e-128	0.10083333552535963	0.1186110684562708
slope131	0.03397837913228019	0.004663072366079999	7.286693506934364	3.2186883631898607e-13	0.024838925237459418	0.04311783302710096
slope132	-0.015852333851087294	0.00478587419273557	-3.3123172930766525	9.258570031184424e-4	-0.025232474903388716	-0.006472192798785872
slope133	-0.03325139351731194	0.0044916241503893724	-7.402977721194554	1.3504498920811219e-13	-0.04205481508416543	-0.024447971950458454
slope134	-0.08893648498023363	0.004456610196941841	-19.95608344684543	2.7140034395276147e-88	-0.0976712804593736	-0.08020168950109366
slope135	0.0028751134134970403	0.004482787728719092	0.6413672891708777	0.5212867317819767	-0.005910989085130488	0.01166121591212457
slope136	-0.04978293681304325	0.004839100078871893	-10.2876435704237	8.433825789144762e-25	-0.05926739868521709	-0.04029847494086941
slope137	0.008708646513157746	0.004739632392779324	1.8374096958289603	0.06615478547564355	-5.808622766491269e-4	0.01799815530296462
slope138	0.0012200626113820468	0.004649503772984166	0.2624070591083703	0.7930086059760487	-0.007892797329650012	0.010332922552414105
slope139	0.01081668165548765	0.004437686845062877	2.4374594317130978	0.014793995183858679	0.0021189752644972335	0.019514388046478065
slope140	-0.10273541055186694	0.008021250441551577	-12.807904615429822	1.6739167811978184e-37	-0.11845677252828403	-0.08701404857544985
slope141	-0.054406128826740945	0.008755213996722768	-6.214140379333518	5.197231326217648e-10	-0.07156603293725855	-0.03724622471622334
slope142	0.018481112825660728	0.00912837358134585	2.0245789308434445	0.04291540392867843	5.898293687959556e-4	0.036372396282525504
slope143	0.0259306065983002	0.008327200312834423	3.1139645528082545	0.0018468565493809414	0.009609593893094064	0.042251619303506335
slope144	0.004306131008646881	0.008202433885602189	0.524982105153627	0.5995977302839737	-0.01177034399270434	0.020382606009998104
slope145	-0.05764146582259706	0.00895730070633856	-6.435137963137438	1.2436440738858227e-10	-0.07519745260571582	-0.0400854790394783
slope146	-0.09870584446757452	0.008809413053753391	-11.20458807701375	4.1609321419390484e-29	-0.11597197677786818	-0.08143971215728087
slope147	0.009371678121197463	0.006714600787804962	1.395716352671074	0.16280551779580643	-0.0037886975934645333	0.02253205383585946
slope148	0.05619675569541291	0.007643899922997357	7.351843464922917	1.9817823104479048e-13	0.0412149871449096	0.07117852424591622
slope149	0.040610414806763195	0.00852091721671182	4.765967533062662	1.8842518639825308e-6	0.023909723946760754	0.05731110566676564
slope150	-0.02850962734464322	0.0052406613765231085	-5.440081946977043	5.3480834287913375e-8	-0.038781134897798615	-0.018238119791487824
slope151	0.010877188919348076	0.005214887538275684	2.085795492139155	0.03700171280060297	6.561971609009946e-4	0.021098180677795158
slope152	0.012476786613204208	0.006028652074589661	2.069581468433545	0.03849617645354883	6.608456716857957e-4	0.024292727554722622
slope153	0.017867802596283313	0.00528425432318446	3.381329039726386	7.218589304928733e-4	0.007510854437691696	0.02822475075487493
slope154	0.04967490430286279	0.005096631417556312	9.746615015507727	1.9880361150389146e-22	0.0396856902819771	0.05966411832374848
slope155	0.017180250895038864	0.00541519984530174	3.1725977592395878	0.0015116407261132505	0.006566654229160583	0.027793847560917143
slope156	0.08302397051755173	0.0052677694334129456	15.760744954199934	7.664391074683816e-56	0.07269933214920139	0.09334860888590206
slope157	0.017866745254969663	0.0049493990093645475	3.6098817697188594	3.06606435728008e-4	0.00816610145149693	0.027567389058442394
slope158	0.011355194148079681	0.005453981319720056	2.082000924173045	0.037346960450993213	6.655871890741405e-4	0.022044801107085222
slope159	0.01099064016237533	0.005155678781039723	2.1317542517958996	0.03303143838039508	8.856954356801072e-4	0.021095584889070554
slope160	0.014598360838723968	0.004821672085503249	3.027655257315223	0.002465722872780339	0.005148057205875469	0.024048664471572466
slope161	-0.03940130128926298	0.004556783972431037	-8.646734523217358	5.4382133204783364e-18	-0.04833243376055717	-0.030470168817968792
slope162	-0.015919154664000026	0.00472282214398785	-3.3706868856505854	7.503217721875652e-4	-0.02517571597160445	-0.0066625933563956
slope163	-0.1078338845573837	0.004513161295822756	-23.893204228528557	1.559303734538227e-125	-0.11667951815361642	-0.09898825096115098
